id,county,rate
18085,"Kosciusko, IN",17.28051667
18087,"Lagrange, IN",14.78379562
18089,"Lake, IN",22.77128783
18091,"LaPorte, IN",23.05279913
18093,"Lawrence, IN",27.11488279
18095,"Madison, IN",29.298348
18097,"Marion, IN",16.56727042
18099,"Marshall, IN",20.82817919
18101,"Martin, IN",25.30822902
18103,"Miami, IN",27.24663721
18105,"Monroe, IN",16.27066777
18107,"Montgomery, IN",23.21209669
18109,"Morgan, IN",21.1826465
18111,"Newton, IN",23.7908065
18113,"Noble, IN",21.37730337
18115,"Ohio, IN",23.25447889
18117,"Orange, IN",30.15497823
18119,"Owen, IN",27.34445171
18121,"Parke, IN",28.09410034
18123,"Perry, IN",25.77849099
18125,"Pike, IN",26.75054377
18127,"Porter, IN",16.70693767
18129,"Posey, IN",19.10499803
18131,"Pulaski, IN",24.24521656
18133,"Putnam, IN",22.40025154
18135,"Randolph, IN",28.97010866
18137,"Ripley, IN",20.81448523
18139,"Rush, IN",22.23036753
18141,"St. Joseph, IN",18.62524139
18143,"Scott, IN",29.62052387
18145,"Shelby, IN",22.03550601
18147,"Spencer, IN",20.61600824
18149,"Starke, IN",32.80766213
18151,"Steuben, IN",22.13408543
18153,"Sullivan, IN",29.62478204
18155,"Switzerland, IN",26.30589117
18157,"Tippecanoe, IN",16.12992837
18159,"Tipton, IN",22.71194824
18161,"Union, IN",25.58274791
18163,"Vanderburgh, IN",22.16075905
18165,"Vermillion, IN",29.93771128
18167,"Vigo, IN",27.55690289
18169,"Wabash, IN",28.7953038
18171,"Warren, IN",22.0523366
18173,"Warrick, IN",15.41041162
18175,"Washington, IN",26.8665164
18177,"Wayne, IN",29.38227254
18179,"Wells, IN",21.24345241
18181,"White, IN",24.06512356
18183,"Whitley, IN",19.13706496
19001,"Adair, IA",19.04035396
19003,"Adams, IA",17.17199798
19005,"Allamakee, IA",20.57896621
19007,"Appanoose, IA",29.36870055
19009,"Audubon, IA",23.51432061
19011,"Benton, IA",15.9673527
19013,"Black Hawk, IA",20.19096882
19015,"Boone, IA",20.73683387
19017,"Bremer, IA",16.86043317
19019,"Buchanan, IA",18.91705325
19021,"Buena Vista, IA",17.26023564
19023,"Butler, IA",20.85006777
19025,"Calhoun, IA",21.43585668
19027,"Carroll, IA",17.5823647
19029,"Cass, IA",24.17264863
19031,"Cedar, IA",14.54533116
19033,"Cerro Gordo, IA",19.73184342
19035,"Cherokee, IA",16.43902777
19037,"Chickasaw, IA",16.15367787
19039,"Clarke, IA",24.81598036
19041,"Clay, IA",18.4998297
19043,"Clayton, IA",20.39075252
19045,"Clinton, IA",23.51908145
19047,"Crawford, IA",20.01482059
19049,"Dallas, IA",7.762247297
19051,"Davis, IA",22.40863151
19053,"Decatur, IA",27.09795698
19055,"Delaware, IA",16.48900823
19057,"Des Moines, IA",21.20330071
19059,"Dickinson, IA",17.29427941
19061,"Dubuque, IA",17.73256934
19063,"Emmet, IA",22.89265836
19065,"Fayette, IA",25.97222358
19067,"Floyd, IA",22.72217957
19069,"Franklin, IA",18.55910464
19071,"Fremont, IA",25.42173703
19073,"Greene, IA",22.28739512
19075,"Grundy, IA",16.5289203
19077,"Guthrie, IA",19.73651589
19079,"Hamilton, IA",19.13100295
19081,"Hancock, IA",18.30496556
19083,"Hardin, IA",19.68460453
19085,"Harrison, IA",21.99656779
19087,"Henry, IA",21.06319579
19089,"Howard, IA",19.56974979
19091,"Humboldt, IA",18.94381777
19093,"Ida, IA",19.64589108
19095,"Iowa, IA",16.10516835
19097,"Jackson, IA",21.69650395
19099,"Jasper, IA",20.36251505
19101,"Jefferson, IA",20.67611144
19103,"Johnson, IA",10.56927806
19105,"Jones, IA",19.92524858
19107,"Keokuk, IA",22.36196027
19109,"Kossuth, IA",18.7715426
19111,"Lee, IA",25.46804115
19113,"Linn, IA",15.02032294
19115,"Louisa, IA",20.06567882
19117,"Lucas, IA",23.77033883
19119,"Lyon, IA",11.99867922
19121,"Madison, IA",15.47138063
19123,"Mahaska, IA",20.37816475
19125,"Marion, IA",17.41801463
19127,"Marshall, IA",24.65600812
19129,"Mills, IA",22.83033488
19131,"Mitchell, IA",15.01501294
19133,"Monona, IA",22.68725124
19135,"Monroe, IA",21.76667732
19137,"Montgomery, IA",27.16795032
19139,"Muscatine, IA",18.19454994
19141,"O'Brien, IA",16.81484274
19143,"Osceola, IA",15.84842262
19145,"Page, IA",26.71550319
19147,"Palo Alto, IA",19.38956261
19149,"Plymouth, IA",13.60116624
19151,"Pocahontas, IA",21.23087474
19153,"Polk, IA",13.1537743
19155,"Pottawattamie, IA",21.48721135
19157,"Poweshiek, IA",17.95992388
19159,"Ringgold, IA",24.50001191
19161,"Sac, IA",20.22099662
19163,"Scott, IA",16.95772404
19165,"Shelby, IA",20.89945691
19167,"Sioux, IA",12.96539508
19169,"Story, IA",13.28134431
19171,"Tama, IA",20.58296761
19173,"Taylor, IA",24.98567977
19175,"Union, IA",24.8391071
19177,"Van Buren, IA",26.93318297
19179,"Wapello, IA",26.80237146
19181,"Warren, IA",13.84918799
19183,"Washington, IA",16.55478432
19185,"Wayne, IA",23.09384305
19187,"Webster, IA",22.16745335
19189,"Winnebago, IA",21.62722291
19191,"Winneshiek, IA",17.27170505
19193,"Woodbury, IA",19.84807004
19195,"Worth, IA",20.50269665
19197,"Wright, IA",21.08678736
20001,"Allen, KS",28.11263429
20003,"Anderson, KS",26.24255814
20005,"Atchison, KS",24.05713244
20007,"Barber, KS",25.10499761
20009,"Barton, KS",20.62936187
20011,"Bourbon, KS",24.0243293
20013,"Brown, KS",23.71414968
20015,"Butler, KS",16.71543899
20017,"Chase, KS",18.47339128
20019,"Chautauqua, KS",29.80364075
20021,"Cherokee, KS",26.67828244
20023,"Cheyenne, KS",24.77993885
20025,"Clark, KS",17.84705425
20027,"Clay, KS",23.70065624
20029,"Cloud, KS",27.33217686
20031,"Coffey, KS",20.44241277
20033,"Comanche, KS",26.05172791
20035,"Cowley, KS",25.52107404
20037,"Crawford, KS",25.05886189
20039,"Decatur, KS",24.18046293
20041,"Dickinson, KS",23.32632131
20043,"Doniphan, KS",23.87155268
20045,"Douglas, KS",14.01583304
20047,"Edwards, KS",19.82629271
20049,"Elk, KS",31.83424062
20051,"Ellis, KS",17.28688346
20053,"Ellsworth, KS",22.78074909
20055,"Finney, KS",15.05386136
20057,"Ford, KS",15.49839528
20059,"Franklin, KS",21.54498772
20061,"Geary, KS",15.38693582
20063,"Gove, KS",17.98982224
20065,"Graham, KS",27.80981534
20067,"Grant, KS",12.60198184
20069,"Gray, KS",9.17201981
20071,"Greeley, KS",18.9471563
20073,"Greenwood, KS",28.71025327
20075,"Hamilton, KS",12.45274397
20077,"Harper, KS",23.57344041
20079,"Harvey, KS",21.88802016
20081,"Haskell, KS",11.05465465
20083,"Hodgeman, KS",19.00177654
20085,"Jackson, KS",22.3721758
20087,"Jefferson, KS",18.98577948
20089,"Jewell, KS",24.36631858
20091,"Johnson, KS",8.704298065
20093,"Kearny, KS",12.71598717
20095,"Kingman, KS",22.33510393
20097,"Kiowa, KS",21.94371653
20099,"Labette, KS",30.46143013
20101,"Lane, KS",12.09641092
20103,"Leavenworth, KS",17.54029935
20105,"Lincoln, KS",25.76206519
20107,"Linn, KS",27.47314298
20109,"Logan, KS",20.91396398
20111,"Lyon, KS",21.51691912
20113,"McPherson, KS",18.70073337
20115,"Marion, KS",22.39265936
20117,"Marshall, KS",22.43742062
20119,"Meade, KS",12.70562517
20121,"Miami, KS",16.46414818
20123,"Mitchell, KS",19.40227602
20125,"Montgomery, KS",29.63907757
20127,"Morris, KS",23.35463461
20129,"Morton, KS",20.22181115
20131,"Nemaha, KS",16.17100192
20133,"Neosho, KS",27.38037803
20135,"Ness, KS",19.80904868
20137,"Norton, KS",20.56282106
20139,"Osage, KS",23.43651093
20141,"Osborne, KS",23.41183649
20143,"Ottawa, KS",21.79593229
20145,"Pawnee, KS",25.45918527
20147,"Phillips, KS",21.98024378
20149,"Pottawatomie, KS",12.08841737
20151,"Pratt, KS",18.55274629
20153,"Rawlins, KS",24.27956031
20155,"Reno, KS",23.73488455
20157,"Republic, KS",24.23366919
20159,"Rice, KS",20.9199477
20161,"Riley, KS",12.15475649
20163,"Rooks, KS",25.24316985
20165,"Rush, KS",25.3728386
20167,"Russell, KS",24.98758073
20169,"Saline, KS",17.7836403
20171,"Scott, KS",13.26809898
20173,"Sedgwick, KS",15.19625978
20175,"Seward, KS",15.63312364
20177,"Shawnee, KS",21.45141779
20179,"Sheridan, KS",19.34497854
20181,"Sherman, KS",25.98169126
20183,"Smith, KS",25.12871773
20185,"Stafford, KS",22.74098017
20187,"Stanton, KS",14.97732637
20189,"Stevens, KS",16.75233125
20191,"Sumner, KS",21.3939904
20193,"Thomas, KS",18.60188234
20195,"Trego, KS",24.85772373
20197,"Wabaunsee, KS",16.92533526
20199,"Wallace, KS",17.77598018
20201,"Washington, KS",23.13840317
20203,"Wichita, KS",13.96779184
20205,"Wilson, KS",26.5105819
20207,"Woodson, KS",30.34277867
20209,"Wyandotte, KS",25.2915097
21001,"Adair, KY",37.50169269
21003,"Allen, KY",30.81157833
21005,"Anderson, KY",21.26184955
21007,"Ballard, KY",28.81144234
21009,"Barren, KY",28.69362258
21011,"Bath, KY",35.82614236
21013,"Bell, KY",52.00692458
21015,"Boone, KY",14.23763795
21017,"Bourbon, KY",22.05226089
21019,"Boyd, KY",33.15683618
21021,"Boyle, KY",27.07423581
21023,"Bracken, KY",27.98351759
21025,"Breathitt, KY",51.9224327
21027,"Breckinridge, KY",31.05977813
21029,"Bullitt, KY",19.81911161
21031,"Butler, KY",32.94809097
21033,"Caldwell, KY",33.36054606
21035,"Calloway, KY",24.86762253
21037,"Campbell, KY",17.82246403
21039,"Carlisle, KY",26.64707986
21041,"Carroll, KY",30.81599673
21043,"Carter, KY",39.45294236
21045,"Casey, KY",40.42258573
21047,"Christian, KY",23.51463481
21049,"Clark, KY",25.79947229
21051,"Clay, KY",50.75995872
21053,"Clinton, KY",45.3769238
21055,"Crittenden, KY",33.76521579
21057,"Cumberland, KY",45.90803563
21059,"Daviess, KY",25.42256722
21061,"Edmonson, KY",33.51036616
21063,"Elliott, KY",49.66995311
21065,"Estill, KY",41.21629942
21067,"Fayette, KY",14.90675901
21069,"Fleming, KY",32.7000075
21071,"Floyd, KY",46.12214665
21073,"Franklin, KY",27.0084353
21075,"Fulton, KY",43.06326693
21077,"Gallatin, KY",26.84931919
21079,"Garrard, KY",27.59781114
21081,"Grant, KY",27.5378544
21083,"Graves, KY",30.43580747
21085,"Grayson, KY",32.78538684
21087,"Green, KY",36.89440329
21089,"Greenup, KY",32.40647319
21091,"Hancock, KY",26.55328519
21093,"Hardin, KY",22.60425421
21095,"Harlan, KY",54.63086992
21097,"Harrison, KY",27.13183431
21099,"Hart, KY",32.47749619
21101,"Henderson, KY",26.57735617
21103,"Henry, KY",25.91393143
21105,"Hickman, KY",32.80676888
21107,"Hopkins, KY",28.52383455
21109,"Jackson, KY",40.33637064
21111,"Jefferson, KY",18.81161945
21113,"Jessamine, KY",16.51156041
21115,"Johnson, KY",42.4042999
21117,"Kenton, KY",14.27969961
21119,"Knott, KY",50.64999141
21121,"Knox, KY",46.72709064
21123,"Larue, KY",28.66263012
21125,"Laurel, KY",32.50992831
21127,"Lawrence, KY",43.6281647
21129,"Lee, KY",50.81451054
21131,"Leslie, KY",52.63151404
21133,"Letcher, KY",53.18375664
21135,"Lewis, KY",38.61434597
21137,"Lincoln, KY",35.38611794
21139,"Livingston, KY",32.44207407
21141,"Logan, KY",29.50593002
21143,"Lyon, KY",34.02342131
21145,"McCracken, KY",22.66903029
21147,"McCreary, KY",54.46093795
21149,"McLean, KY",29.0608754
21151,"Madison, KY",23.82380251
21153,"Magoffin, KY",52.13021576
21155,"Marion, KY",28.47223783
21157,"Marshall, KY",28.0986096
21159,"Martin, KY",51.6411598
21161,"Mason, KY",27.32257627
21163,"Meade, KY",21.62868859
21165,"Menifee, KY",42.79920578
21167,"Mercer, KY",27.82041458
21169,"Metcalfe, KY",38.3219807
21171,"Monroe, KY",37.4398649
21173,"Montgomery, KY",27.6720454
21175,"Morgan, KY",42.90536896
21177,"Muhlenberg, KY",33.07004562
21179,"Nelson, KY",20.39639722
21181,"Nicholas, KY",34.55278881
21183,"Ohio, KY",33.83201547
21185,"Oldham, KY",10.04420564
21187,"Owen, KY",30.61115087
21189,"Owsley, KY",59.03494029
21191,"Pendleton, KY",20.84377759
21193,"Perry, KY",44.94372846
21195,"Pike, KY",41.25736987
21197,"Powell, KY",40.53075651
21199,"Pulaski, KY",39.07032223
21201,"Robertson, KY",36.14773011
21203,"Rockcastle, KY",39.86342754
21205,"Rowan, KY",33.37366641
21207,"Russell, KY",36.8543692
21209,"Scott, KY",14.85042892
21211,"Shelby, KY",16.5949645
21213,"Simpson, KY",26.11425188
21215,"Spencer, KY",17.59757122
21217,"Taylor, KY",32.93502932
21219,"Todd, KY",25.8132792
21221,"Trigg, KY",29.30266337
21223,"Trimble, KY",28.23936878
21225,"Union, KY",33.84172064
21227,"Warren, KY",21.39851443
21229,"Washington, KY",27.28472238
21231,"Wayne, KY",43.02752471
21233,"Webster, KY",27.28432373
21235,"Whitley, KY",44.15325578
21237,"Wolfe, KY",52.36602633
21239,"Woodford, KY",16.34465586
22001,"Acadia, LA",27.98830372
22003,"Allen, LA",28.34705208
22005,"Ascension, LA",14.29611038
22007,"Assumption, LA",23.96626732
22009,"Avoyelles, LA",33.96549484
22011,"Beauregard, LA",24.59496748
22013,"Bienville, LA",37.50121043
22015,"Bossier, LA",21.7414521
22017,"Caddo, LA",24.53554745
22019,"Calcasieu, LA",20.08499397
22021,"Caldwell, LA",38.60547339
22023,"Cameron, LA",14.4040772
22025,"Catahoula, LA",36.53319613
22027,"Claiborne, LA",33.95394194
22029,"Concordia, LA",36.50085893
22031,"De Soto, LA",28.39284531
22033,"East Baton Rouge, LA",18.10079799
22035,"East Carroll, LA",40.49604074
22037,"East Feliciana, LA",30.48193311
22039,"Evangeline, LA",36.67152946
22041,"Franklin, LA",42.13758247
22043,"Grant, LA",30.69580729
22045,"Iberia, LA",28.61257293
22047,"Iberville, LA",26.03513174
22049,"Jackson, LA",34.96267224
22051,"Jefferson, LA",19.61692987
22053,"Jefferson Davis, LA",25.6233251
22055,"Lafayette, LA",17.30435359
22057,"Lafourche, LA",20.10253177
22059,"LaSalle, LA",34.35153397
22061,"Lincoln, LA",22.57628026
22063,"Livingston, LA",20.01067869
22065,"Madison, LA",36.38372409
22067,"Morehouse, LA",38.86040702
22069,"Natchitoches, LA",28.6724666
22071,"Orleans, LA",18.16801217
22073,"Ouachita, LA",26.29135751
22075,"Plaquemines, LA",16.71967683
22077,"Pointe Coupee, LA",25.37524757
22079,"Rapides, LA",30.42278331
22081,"Red River, LA",32.57745597
22083,"Richland, LA",36.15936082
22085,"Sabine, LA",34.24079936
22087,"St. Bernard, LA",25.8846047
22089,"St. Charles, LA",16.75579158
22091,"St. Helena, LA",34.36993679
22093,"St. James, LA",21.87178258
22095,"St. John the Baptist, LA",25.22787873
22097,"St. Landry, LA",32.60892229
22099,"St. Martin, LA",26.41053636
22101,"St. Mary, LA",29.55989547
22103,"St. Tammany, LA",16.12417433
22105,"Tangipahoa, LA",29.02364791
22107,"Tensas, LA",36.6941069
22109,"Terrebonne, LA",24.11516189
22111,"Union, LA",30.91390219
22113,"Vermilion, LA",24.99828326
22115,"Vernon, LA",23.02585054
22117,"Washington, LA",39.31867069
22119,"Webster, LA",33.40703476
22121,"West Baton Rouge, LA",18.4670426
22123,"West Carroll, LA",36.98437229
22125,"West Feliciana, LA",18.78541571
22127,"Winn, LA",32.90967071
23001,"Androscoggin, ME",26.37429431
23003,"Aroostook, ME",32.88555384
23005,"Cumberland, ME",15.0246276
23007,"Franklin, ME",28.78876703
23009,"Hancock, ME",20.84006847
23011,"Kennebec, ME",24.02978379
23013,"Knox, ME",21.38526922
23015,"Lincoln, ME",22.68315065
23017,"Oxford, ME",29.75855214
23019,"Penobscot, ME",26.06651133
23021,"Piscataquis, ME",34.81886724
23023,"Sagadahoc, ME",19.56536452
23025,"Somerset, ME",32.96559802
23027,"Waldo, ME",26.90215804
23029,"Washington, ME",35.76082709
23031,"York, ME",18.62408036
24001,"Allegany, MD",33.18314927
24003,"Anne Arundel, MD",11.46046205
24005,"Baltimore, MD",15.68841799
24009,"Calvert, MD",12.29234551
24011,"Caroline, MD",24.46539858
24013,"Carroll, MD",13.4106661
24015,"Cecil, MD",20.07784609
24017,"Charles, MD",12.92229594
24019,"Dorchester, MD",28.65891458
24021,"Frederick, MD",11.75186388
24023,"Garrett, MD",25.24634848
24025,"Harford, MD",14.69569548
24027,"Howard, MD",7.936456683
24029,"Kent, MD",22.19140528
24031,"Montgomery, MD",7.32403306
24033,"Prince George's, MD",14.67209721
24035,"Queen Anne's, MD",13.76423075
24037,"St. Mary's, MD",13.24092575
24039,"Somerset, MD",34.22506919
24041,"Talbot, MD",17.3398496
24043,"Washington, MD",21.35865925
24045,"Wicomico, MD",24.79751381
24047,"Worcester, MD",20.76291176
24510,"Baltimore (Independent City), MD",27.52805684
25001,"Barnstable, MA",18.77218319
25003,"Berkshire, MA",24.48649408
25005,"Bristol, MA",21.84931046
25007,"Dukes, MA",10.98798659
25009,"Essex, MA",15.42826984
25011,"Franklin, MA",24.32073193
25013,"Hampden, MA",28.54885418
25015,"Hampshire, MA",15.01987999
25017,"Middlesex, MA",9.614902193
25019,"Nantucket, MA",5.453997492
25021,"Norfolk, MA",9.135358511
25023,"Plymouth, MA",15.54570298
25025,"Suffolk, MA",15.19596067
25027,"Worcester, MA",17.01928599
26001,"Alcona, MI",41.85315954
26003,"Alger, MI",34.06621796
26005,"Allegan, MI",18.58907154
26007,"Alpena, MI",34.61326928
26009,"Antrim, MI",28.44717183
26011,"Arenac, MI",36.49612045
26013,"Baraga, MI",32.22675599
26015,"Barry, MI",19.35088013
26017,"Bay, MI",28.42542281
26019,"Benzie, MI",27.28947189
26021,"Berrien, MI",22.61942602
26023,"Branch, MI",27.72582347
26025,"Calhoun, MI",27.25537412
26027,"Cass, MI",22.66120558
26029,"Charlevoix, MI",21.38522259
26031,"Cheboygan, MI",33.70064106
26033,"Chippewa, MI",30.32665749
26035,"Clare, MI",38.69132532
26037,"Clinton, MI",16.1001348
26039,"Crawford, MI",34.4661157
26041,"Delta, MI",30.91411478
26043,"Dickinson, MI",25.8936126
26045,"Eaton, MI",21.17519372
26047,"Emmet, MI",20.23977624
26049,"Genesee, MI",29.43350592
26051,"Gladwin, MI",36.36733269
26053,"Gogebic, MI",34.0554563
26055,"Grand Traverse, MI",19.15883286
26057,"Gratiot, MI",27.84733995
26059,"Hillsdale, MI",27.48914604
26061,"Houghton, MI",28.22750944
26063,"Huron, MI",29.37698409
26065,"Ingham, MI",21.15411657
26067,"Ionia, MI",22.82614668
26069,"Iosco, MI",40.35658091
26071,"Iron, MI",37.44261234
26073,"Isabella, MI",26.85294262
26075,"Jackson, MI",26.00742402
26077,"Kalamazoo, MI",17.65097362
26079,"Kalkaska, MI",31.77959578
26081,"Kent, MI",14.09352258
26083,"Keweenaw, MI",30.90653852
26085,"Lake, MI",44.76029206
26087,"Lapeer, MI",22.43465322
26089,"Leelanau, MI",17.54089538
26091,"Lenawee, MI",24.84698249
26093,"Livingston, MI",13.22191571
26095,"Luce, MI",38.05996528
26097,"Mackinac, MI",30.28424114
26099,"Macomb, MI",19.62777117
26101,"Manistee, MI",35.35175484
26103,"Marquette, MI",26.79911695
26105,"Mason, MI",30.41037868
26107,"Mecosta, MI",28.84057699
26109,"Menominee, MI",26.13748577
26111,"Midland, MI",16.50067277
26113,"Missaukee, MI",29.79408162
26115,"Monroe, MI",20.19430356
26117,"Montcalm, MI",27.67943352
26119,"Montmorency, MI",43.31087293
26121,"Muskegon, MI",27.60320524
26123,"Newaygo, MI",27.17604736
26125,"Oakland, MI",11.97896568
26127,"Oceana, MI",29.289692
26129,"Ogemaw, MI",40.6130879
26131,"Ontonagon, MI",42.2273245
26133,"Osceola, MI",30.73800826
26135,"Oscoda, MI",43.33568948
26137,"Otsego, MI",26.12591443
26139,"Ottawa, MI",14.33753516
26141,"Presque Isle, MI",35.71482986
26143,"Roscommon, MI",45.01031168
26145,"Saginaw, MI",29.90817822
26147,"St. Clair, MI",23.67515166
26149,"St. Joseph, MI",25.73489939
26151,"Sanilac, MI",32.24972984
26153,"Schoolcraft, MI",36.12094366
26155,"Shiawassee, MI",26.9181865
26157,"Tuscola, MI",31.98981738
26159,"Van Buren, MI",25.62679608
26161,"Washtenaw, MI",12.05531419
26163,"Wayne, MI",26.92153925
26165,"Wexford, MI",30.3525455
27001,"Aitkin, MN",34.1579367
27003,"Anoka, MN",15.1886782
27005,"Becker, MN",24.43800399
27007,"Beltrami, MN",27.53649686
27009,"Benton, MN",19.48923764
27011,"Big Stone, MN",28.45695839
27013,"Blue Earth, MN",17.56066921
27015,"Brown, MN",21.11521834
27017,"Carlton, MN",25.29982796
27019,"Carver, MN",7.821825427
27021,"Cass, MN",31.30640189
27023,"Chippewa, MN",23.84894758
27025,"Chisago, MN",16.78837547
27027,"Clay, MN",19.96391938
27029,"Clearwater, MN",27.33470632
27031,"Cook, MN",21.5511724
27033,"Cottonwood, MN",27.15966573
27035,"Crow Wing, MN",26.21399462
27037,"Dakota, MN",12.27354375
27039,"Dodge, MN",16.03181786
27041,"Douglas, MN",21.59609426
27043,"Faribault, MN",31.00331723
27045,"Fillmore, MN",22.99595918
27047,"Freeborn, MN",25.72622444
27049,"Goodhue, MN",18.3462785
27051,"Grant, MN",26.34068009
27053,"Hennepin, MN",11.47106494
27055,"Houston, MN",19.27016172
27057,"Hubbard, MN",27.38477467
27059,"Isanti, MN",19.87460518
27061,"Itasca, MN",29.71921592
27063,"Jackson, MN",20.38234613
27065,"Kanabec, MN",25.94920484
27067,"Kandiyohi, MN",19.40016938
27069,"Kittson, MN",23.38042959
27071,"Koochiching, MN",33.92732985
27073,"Lac qui Parle, MN",28.20454009
27075,"Lake, MN",27.27459672
27077,"Lake of the Woods, MN",25.8198394
27079,"Le Sueur, MN",17.35180773
27081,"Lincoln, MN",26.44831346
27083,"Lyon, MN",19.15426523
27085,"McLeod, MN",18.77229548
27087,"Mahnomen, MN",35.18785523
27089,"Marshall, MN",22.42967299
27091,"Martin, MN",23.84923649
27093,"Meeker, MN",23.08467826
27095,"Mille Lacs, MN",27.34191453
27097,"Morrison, MN",25.65135443
27099,"Mower, MN",22.90813466
27101,"Murray, MN",21.59259084
27103,"Nicollet, MN",16.47260223
27105,"Nobles, MN",19.65084343
27107,"Norman, MN",31.14050015
27109,"Olmsted, MN",13.80094443
27111,"Otter Tail, MN",24.04243106
27113,"Pennington, MN",19.00493417
27115,"Pine, MN",29.89277926
27117,"Pipestone, MN",19.17129033
27119,"Polk, MN",23.6454001
27121,"Pope, MN",24.14789105
27123,"Ramsey, MN",17.60786708
27125,"Red Lake, MN",19.87040249
27127,"Redwood, MN",23.83472544
27129,"Renville, MN",22.50782467
27131,"Rice, MN",18.4996989
27133,"Rock, MN",20.3856121
27135,"Roseau, MN",18.0761485
27137,"St. Louis, MN",24.80042329
27139,"Scott, MN",9.369312285
27141,"Sherburne, MN",14.30142339
27143,"Sibley, MN",20.53927485
27145,"Stearns, MN",18.52271896
27147,"Steele, MN",20.15971145
27149,"Stevens, MN",18.98463021
27151,"Swift, MN",26.20784227
27153,"Todd, MN",28.02663335
27155,"Traverse, MN",28.15933888
27157,"Wabasha, MN",20.17794666
27159,"Wadena, MN",34.4007692
27161,"Waseca, MN",22.21915294
27163,"Washington, MN",10.5396971
27165,"Watonwan, MN",23.426474
27167,"Wilkin, MN",21.24335981
27169,"Winona, MN",17.37571769
27171,"Wright, MN",13.31675981
27173,"Yellow Medicine, MN",23.90842218
28001,"Adams, MS",34.64151649
28003,"Alcorn, MS",31.81810425
28005,"Amite, MS",35.33642886
28007,"Attala, MS",33.85319551
28009,"Benton, MS",36.6795863
28011,"Bolivar, MS",35.21479175
28013,"Calhoun, MS",35.46998368
28015,"Carroll, MS",31.77892011
28017,"Chickasaw, MS",32.89299704
28019,"Choctaw, MS",32.94001551
28021,"Claiborne, MS",44.73516658
28023,"Clarke, MS",33.86742826
28025,"Clay, MS",28.99389537
28027,"Coahoma, MS",41.09636545
28029,"Copiah, MS",32.87310721
28031,"Covington, MS",31.09045525
28033,"DeSoto, MS",16.24637867
28035,"Forrest, MS",26.03083176
28037,"Franklin, MS",35.49914492
28039,"George, MS",26.54208214
28041,"Greene, MS",31.60318564
28043,"Grenada, MS",34.48062154
28045,"Hancock, MS",25.65998959
28047,"Harrison, MS",24.26380275
28049,"Hinds, MS",24.43623153
28051,"Holmes, MS",50.30327809
28053,"Humphreys, MS",46.79090725
28055,"Issaquena, MS",61.24249249
28057,"Itawamba, MS",31.61303499
28059,"Jackson, MS",23.13280985
28061,"Jasper, MS",31.41857184
28063,"Jefferson, MS",41.72000035
28065,"Jefferson Davis, MS",40.25211707
28067,"Jones, MS",30.77496201
28069,"Kemper, MS",38.62605516
28071,"Lafayette, MS",17.14620388
28073,"Lamar, MS",16.92192865
28075,"Lauderdale, MS",26.83837503
28077,"Lawrence, MS",37.6951336
28079,"Leake, MS",32.95415431
28081,"Lee, MS",21.96145083
28083,"Leflore, MS",34.20472829
28085,"Lincoln, MS",27.75763723
28087,"Lowndes, MS",25.61221071
28089,"Madison, MS",11.4215117
28091,"Marion, MS",35.75767979
28093,"Marshall, MS",31.8692627
28095,"Monroe, MS",31.62093013
28097,"Montgomery, MS",39.36104999
28099,"Neshoba, MS",29.61017372
28101,"Newton, MS",33.25838577
28103,"Noxubee, MS",38.05864023
28105,"Oktibbeha, MS",21.19055086
28107,"Panola, MS",31.94570136
28109,"Pearl River, MS",29.50655442
28111,"Perry, MS",35.26875059
28113,"Pike, MS",36.07499372
28115,"Pontotoc, MS",25.73205098
28117,"Prentiss, MS",33.63251653
28119,"Quitman, MS",52.01549662
28121,"Rankin, MS",18.50196156
28123,"Scott, MS",32.54863935
28125,"Sharkey, MS",51.20679621
28127,"Simpson, MS",33.9963494
28129,"Smith, MS",29.84001335
28131,"Stone, MS",33.35118004
28133,"Sunflower, MS",37.97972546
28135,"Tallahatchie, MS",35.10928321
28137,"Tate, MS",27.9407198
28139,"Tippah, MS",33.19093483
28141,"Tishomingo, MS",34.57009593
28143,"Tunica, MS",32.90300529
28145,"Union, MS",27.96895906
28147,"Walthall, MS",35.92314212
28149,"Warren, MS",25.8128379
28151,"Washington, MS",33.33721299
28153,"Wayne, MS",30.84861678
28155,"Webster, MS",36.2744933
28157,"Wilkinson, MS",39.97448739
28159,"Winston, MS",33.45796661
28161,"Yalobusha, MS",37.43708155
28163,"Yazoo, MS",36.18066979
29001,"Adair, MO",25.11531167
29003,"Andrew, MO",17.13470841
29005,"Atchison, MO",22.03598098
29007,"Audrain, MO",22.20680607
29009,"Barry, MO",26.97622614
29011,"Barton, MO",28.39116719
29013,"Bates, MO",26.23452403
29015,"Benton, MO",38.21646251
29017,"Bollinger, MO",32.94980187
29019,"Boone, MO",15.06257268
29021,"Buchanan, MO",25.42274455
29023,"Butler, MO",35.44256126
29025,"Caldwell, MO",24.96558198
29027,"Callaway, MO",23.22471713
29029,"Camden, MO",29.52768436
29031,"Cape Girardeau, MO",19.58392656
29033,"Carroll, MO",24.3136886
29035,"Carter, MO",39.03594984
29037,"Cass, MO",17.69254988
29039,"Cedar, MO",39.31248239
29041,"Chariton, MO",25.82284895
29043,"Christian, MO",18.90939522
29045,"Clark, MO",27.45594995
29047,"Clay, MO",15.25433736
29049,"Clinton, MO",20.22086588
